h3,id,geom,value,severity_concat_joined_joined,event_concat_joined_joined,event_count_joined_joined,name_joined_joined_joined,event_type,event_exists
8926d0b1a13ffff,d3cdeb29-7b26-455b-935a-720e69c0fb8e,POINT(-101.977482135662 35.8865808402494),362017.1991310778,,,,,No event,No alert
89446ca0d2bffff,75965a7d-d76c-4069-8147-1ab97e6781d9,POINT(-95.6336254115696 29.6910215162704),159906.84369085217,,,,,No event,No alert
8948b380d5bffff,60ac58de-56cc-4541-8ad3-0e4fc70ccbb0,POINT(-98.1127203909105 26.1719435889501),330318.64321853832,,,,,No event,No alert
894469a71d3ffff,07b597d3-d003-4a8e-bb56-ef958e3da1f9,POINT(-96.5329405208186 31.5562636381681),202772.98802980946,,,,,No event,No alert
89446c25297ffff,ac556bc9-9e4a-40b6-ae92-1ec89a27bf1e,POINT(-95.3956451716874 30.1229429130794),621824.80327087257,,,,,No event,No alert
89446d5806fffff,8cd19c38-caa9-47eb-b637-6ded28441553,POINT(-95.4497043589644 30.2958146358692),344567.72828924982,,,,,No event,No alert
8926c80c30fffff,97b5b286-b445-4b0d-9f25-210bde28a30e,POINT(-96.7916393811253 33.1767670566971),803096.26048154233,,,,,No event,No alert
8926c86d1cbffff,e2068e6d-40ad-4ef5-af1e-9bb0ce69944f,POINT(-97.081101214234 32.8161088332446),479340.16950582596,,,,,No event,No alert
89446c36473ffff,ce6c1de9-ad93-47e9-aa91-561c936ca6f0,POINT(-95.5462346129028 29.8880655706621),460824.77676762285,,,,,No event,No alert
8926dc71373ffff,251a18d7-f990-4824-9393-155795785e9c,POINT(-100.494764665468 34.1239777833968),151274.61501363639,,,,,No event,No alert
8926d151dc7ffff,36f3ae2e-c02a-46fb-ac03-094d24e386d9,POINT(-101.848223535903 35.1658111290538),175654.24959522882,,,,,No event,No alert
8944690cc5bffff,1bc8b48a-1175-46a0-98b6-b7e8d3aff12a,POINT(-95.9061585708493 31.698880216648),144767.95765491878,,,,,No event,No alert
894893cf07bffff,04fc57fa-9082-46bd-95fb-2fcae441ee82,POINT(-95.9531349750846 28.9858582742353),487351.76438042091,,,,,No event,No alert
89446c16ab3ffff,8282f387-9e62-42f1-8c6b-5b1fd2cf61d8,POINT(-95.3057089323051 29.5909419467409),265715.2969501724,,,,,No event,No alert
8926cbcf0c7ffff,b93c684e-52fb-4441-b087-352483bb2f5f,POINT(-97.2957601033196 32.5047834349259),368777.20282863884,,,,,No event,No alert
8926de69d0fffff,fefd139b-adff-40e4-822b-363f0ec8caeb,POINT(-101.890330435306 33.4382736655637),340289.3769183571,,,,,No event,No alert
89446c135b7ffff,8e96abf2-15db-4603-aed8-a6097b094709,POINT(-95.1059206273884 29.4203815048499),505424.49050635553,,,,,No event,No alert
89489225a47ffff,ae2da549-61b7-462d-82cd-e595a46058f2,POINT(-95.6140834691774 29.0521165857039),467885.86940127274,,,,,No event,No alert
8948c610183ffff,76d898d1-c951-47f2-a5cf-0b92aaebbffb,POINT(-106.553092950923 31.878814451165),515660.58895469236,,,,,No event,No alert
89446c2e14bffff,0af0c67d-95c6-4273-8205-67d2bc85e8e2,POINT(-95.3496628076355 30.139786872813),455113.68934560934,,,,,No event,No alert
8926c9a1657ffff,ba66b4a7-b235-4b7f-8f66-fd6d59c89bfc,POINT(-95.3009945145609 32.6543621278714),262000.09794808106,,,,,No event,No alert
89444d9112fffff,18726092-0eb1-4c8a-9b99-34ebaec4c190,POINT(-94.6837873511841 32.5079573456911),495671.38518572249,,,,,No event,No alert
8926d15050bffff,af5b2c90-bc60-4bcc-937d-db508b4fe431,POINT(-101.817102897578 35.2136882172462),130310.50886502996,,,,,No event,No alert
8926c8b9bcbffff,df67bb19-86d7-4c25-91dc-453194912aa0,POINT(-96.449644153583 33.404914321329),417749.70533050643,,,,,No event,No alert
89446ca99b3ffff,4350bf50-6220-40e2-853f-b91f29eef767,POINT(-95.3926540606998 29.7606506921516),1004738.7412830122,,,,,No event,No alert
89489a84993ffff,d9a22070-ab34-421f-b8c6-ed5ed9af3617,POINT(-97.5812896261263 30.8805149898747),677499.33617865283,,,,,No event,No alert
89446c7141bffff,2dfee32e-4286-43cd-9f16-57246ed13cdd,POINT(-94.8072777827484 29.839533486325),557826.376245202,,,,,No event,No alert
89446c35037ffff,9fff7bd5-e474-4ea8-b1dc-d0205ae3ecd2,POINT(-95.450916186688 29.9692811155828),541405.2403427196,,,,,No event,No alert
8926caa6d2bffff,441551a1-acb3-45f4-baa8-924d6a873efd,POINT(-97.2539147893141 32.8729870385054),386654.78933367541,,,,,No event,No alert
8948c6105dbffff,82caf856-d989-4e53-bcba-a9413e985899,POINT(-106.541148080645 31.8546498809438),721231.52004247811,,,,,No event,No alert
89446c32e1bffff,bc9247c4-8b85-4f2f-bfef-49fb923ae070,POINT(-95.4140816052068 29.8377920566166),136384.57076219094,,,,,No event,No alert
89446c2f4d7ffff,bfb1d982-5f99-4f69-8c4c-22af76f87dbe,POINT(-95.2768034270321 30.0939659288256),365473.34866679023,,,,,No event,No alert
8926cbd1337ffff,951d6d86-61a9-4036-aff7-763a7f55babd,POINT(-97.2680785409024 32.7361672112291),219194.22919152016,,,,,No event,No alert
89446c15647ffff,69ca01fa-eb75-4ae8-a325-1ebcb7d4cd65,POINT(-95.1529263627784 29.5769277492665),821789.89193482336,,,,,No event,No alert
89446ca33b7ffff,1eb3650f-77bc-4de6-8c36-9f8d4dadebed,POINT(-95.5413599308937 29.605994690731),449942.38251961739,,,,,No event,No alert
89446dcb5dbffff,154abf33-1c3e-48b6-bd2a-ef102b941351,POINT(-95.635180809799 29.9932466939962),1273792.633613921,,,,,No event,No alert
8926caa428fffff,6caebf5d-3945-4bbc-ba3c-86cf35735b5b,POINT(-97.3739023912035 32.8672036698325),237226.60314415986,,,,,No event,No alert
89489226ad3ffff,a49a3f5a-9ba0-4641-a3e5-56d1a28062ba,POINT(-95.719539037117 28.98248857936),418171.82918657013,,,,,No event,No alert
8926ca39c13ffff,f5d4065b-0018-458a-8043-0a77bb1c7fee,POINT(-97.9191701986704 32.6684605949721),638958.76749319816,,,,,No event,No alert
8948b38ed4fffff,22e853ab-cf95-404d-b0cb-88505b85a3bc,POINT(-98.1244208524152 26.2872892808946),395745.07453776448,,,,,No event,No alert
8926c876b73ffff,8879c714-77fb-47aa-80f0-7a988960526e,POINT(-96.7519784798444 33.0167375937954),454241.63239143096,,,,,No event,No alert
8926c874123ffff,b31288a6-3397-47ca-be8d-600ecd375152,POINT(-96.7895119648176 33.0196645564209),363456.92560921406,,,,,No event,No alert
8926cbd1167ffff,2f763376-701a-451c-8ce2-400ef31dbdd1,POINT(-97.254824618394 32.7408745943542),224537.27897008686,,,,,No event,No alert
89488b35ac7ffff,67146ce0-82f9-4df5-b7fd-8836b87fddc3,POINT(-102.184973030596 32.0105617764078),1204611.3889466573,,,,,No event,No alert
89446d268afffff,c5f3c6b7-1f32-4538-adef-d6ba235993d3,POINT(-96.5944169893881 30.8548991084196),213934.90638335375,,,,,No event,No alert
8926c86d5b3ffff,abd33ec7-9863-4b8b-9ed7-95634df2c393,POINT(-97.0581127685528 32.8352669373198),327756.54830582556,,,,,No event,No alert
89444d6ad83ffff,ba924972-bcee-482b-91e0-c18867af0023,POINT(-94.1473347100806 33.4214228876212),309972.275873506,,,,,No event,No alert
89489384e0bffff,74819e0c-3c6c-460c-806b-7d18f6880981,POINT(-96.6739273243294 28.9988317868424),205344.73556389275,,,,,No event,No alert
89446c22977ffff,e6b379d1-5869-4d7a-b69e-709977bee72a,POINT(-95.4305990307854 30.038013859033),544333.52421087027,,,,,No event,No alert
8926c86f36fffff,9a807c83-00d4-4e9c-a5f3-3de4e0ed05be,POINT(-97.0683245929744 32.8435982710636),487539.93079675396,,,,,No event,No alert
89446cab013ffff,a0f302cb-bdea-4273-bb12-3216c12ef55a,POINT(-95.356928695554 29.6370856103337),323336.63620837562,,,,,No event,No alert
8926c86d093ffff,66f0b6be-0caa-45c5-81bb-1b41dc4f6ace,POINT(-97.0877733836894 32.8337736938159),222249.69401478086,,,,,No event,No alert
89446c2d3a7ffff,8e2ad568-12b6-47d5-abe6-e3cab28c98f5,POINT(-95.2502754073878 30.2043816681972),368013.06005689024,,,,,No event,No alert
8948d6d99c7ffff,d535d34b-4b20-418a-b878-3309795a76e8,POINT(-102.412943552074 31.9490993497993),427406.61338405119,,,,,No event,No alert
89488b34ac3ffff,4a39e95c-e07d-46bd-ba8f-521a6afe6cec,POINT(-102.257392929782 32.006593118187),539865.03938444587,,,,,No event,No alert
894468b99d7ffff,56bfeae0-2819-4012-939f-b641671a243a,POINT(-95.2097729766594 30.724325793357),277736.69426913816,,,,,No event,No alert
8926cbd9613ffff,9561dbb7-891a-4e56-a43a-37980833e1d6,POINT(-97.4740297358435 32.7270644757167),204138.41440317326,,,,,No event,No alert
8948936911bffff,f3dd0f1f-4e14-4a4d-a100-ae03b644b52a,POINT(-95.8333016073452 29.6982800279739),700309.00359614589,,,,,No event,No alert
8926ca26a6fffff,667a6c15-4625-4081-af57-1a2998589aa0,POINT(-97.5432181381798 32.4726185823083),385113.74051654944,,,,,No event,No alert
8948c610e9bffff,f1af37a0-ac38-4960-82fa-3282400025c8,POINT(-106.548499320628 31.9020802678046),518155.13096478733,,,,,No event,No alert
89446cc4437ffff,515d370a-5eca-4958-b4e0-ae969a786cd3,POINT(-94.9751410493191 29.3615391666952),238625.96439589161,,,,,No event,No alert
89446c259a3ffff,2e361dc7-d7f5-4153-baf1-764fbcdacb1c,POINT(-95.4825409802125 30.1920825264937),579265.10179138219,,,,,No event,No alert
8926c998087ffff,a7afc411-df1e-4e89-8bda-b3e4d630868c,POINT(-95.6110036850432 33.1187325794909),230752.85948282783,,,,,No event,No alert
89446ca996bffff,34c18772-c603-444c-8728-fd4f751c8022,POINT(-95.3754128883593 29.7725336225067),910525.15789235278,,,,,No event,No alert
8926c8cf67bffff,9061f01d-fbbd-40b0-9276-decd562b4c61,POINT(-97.1377928385732 33.6316514201164),286743.52373019047,,,,,No event,No alert
89446b2d4a7ffff,05def316-e28b-4967-a7e8-3912da5e8bc3,POINT(-94.8528602969253 32.4072129265966),241181.16812401012,,,,,No event,No alert
8926c8692b7ffff,b52d6e1e-0c21-44e2-84cb-f783b82d62fc,POINT(-97.2571682411327 32.9216059064582),682590.08182711643,,,,,No event,No alert
8948b310977ffff,83037ee8-ae0a-4794-81d2-e9a548ea82f1,POINT(-97.9287405536751 26.4308909989376),97297.18819856648,,,,,No event,No alert
89446c3743bffff,7b08d4f2-df74-47f7-8b7c-518426f069ea,POINT(-95.4831817154574 29.8893595555131),121803.87320398551,,,,,No event,No alert
8948c6c2c23ffff,278d466b-9cde-4160-bda0-b927b6780ad5,POINT(-106.280578329938 31.6636812155747),192319.91869876036,,,,,No event,No alert
89444d954bbffff,f1af9c3c-721f-4695-ace5-61d9882cd2d7,POINT(-94.815902272797 32.5633194245394),469767.46888198459,,,,,No event,No alert
8926de6526fffff,ce75a9bb-ce30-4776-b7c8-f3b2288901bc,POINT(-101.649444519153 33.4307091764674),348844.32879501843,,,,,No event,No alert
89446c33523ffff,27372b00-9ede-4be3-b468-96d0188161ec,POINT(-95.3612527691648 29.8016119644622),284631.34313618427,,,,,No event,No alert
89446c2436fffff,6c13fbc9-f601-467b-a1c7-0edc2870d45d,POINT(-95.4754056858594 30.1552528692299),857657.59491521248,,,,,No event,No alert
89446c06cb3ffff,a92e1e50-4d70-4315-bbd6-8e882224bc97,POINT(-95.3074593377212 29.7215986120364),256330.36088131697,,,,,No event,No alert
8926cbcac63ffff,9bf257c7-10a7-4c31-be81-8ddf9d4daa6f,POINT(-97.3351551769859 32.5643543264516),566419.216651788,,,,,No event,No alert
8926c868c97ffff,b96a4436-a2b5-4a9a-9519-ccf351efe108,POINT(-97.1229647660795 32.9073440714572),1060122.7950740596,,,,,No event,No alert
89446ca0ab7ffff,1cff4086-6ac3-4822-9f0b-cfe151d1adef,POINT(-95.5930344120228 29.6961144230116),404427.94513376156,,,,,No event,No alert
8926caa42a3ffff,987bec9f-a27e-4f03-a7aa-45a9466eef9c,POINT(-97.3672886667229 32.8639273640579),336229.29112950072,,,,,No event,No alert
8926c839157ffff,abd062f0-84ec-4fcd-a8af-abe4772bfc3a,POINT(-96.6955701206095 33.0835634195927),338188.41630166169,,,,,No event,No alert
89444d6a97bffff,2ee1ddc0-3f96-49cd-98b3-591051472940,POINT(-94.1324540989354 33.4583566334733),397451.77130022756,,,,,No event,No alert
89446ca44afffff,99ef5d80-b6ff-4af5-ada6-64be798f85dc,POINT(-95.7258191065611 29.7206762708291),577004.59851259331,,,,,No event,No alert
8948934406bffff,3ba7def4-721a-43e4-8097-4f0489e02f54,POINT(-95.9329426877525 29.3657642918442),380486.6483006482,,,,,No event,No alert
89446c20153ffff,697ec45b-6d16-4bb8-899e-ff9e320ea658,POINT(-95.3484122811456 30.0296457459798),339294.07535441837,,,,,No event,No alert
89489aa2bcfffff,206fc7df-32fc-4794-bf04-57d81d7091db,POINT(-97.7013175973271 31.1079015445954),184042.98815705831,,,,,No event,No alert
8926c876833ffff,c86fa1ff-e167-4d75-ad32-7a1db806c0ce,POINT(-96.7384378606004 33.0403913021728),368078.30757496337,,,,,No event,No alert
8926cbda0cbffff,9d10d488-d5ea-403c-a2b0-c1821c2c7ffa,POINT(-97.3558875211989 32.7716108766168),308025.77813857229,,,,,No event,No alert
8926cbc03cfffff,c26778cb-23f6-4c86-86f3-1784f813eb00,POINT(-97.2350801513518 32.5877215141306),311480.06757096626,,,,,No event,No alert
8926de6b0d3ffff,209c62a7-e2ab-405c-90ea-d971b87ff12a,POINT(-101.932076119501 33.5492262301995),163564.55022517435,,,,,No event,No alert
89446caf6d3ffff,bc853ba0-37ac-451b-9856-f85bf1e28f98,POINT(-95.4773214221746 29.7176944110662),170628.47214110137,,,,,No event,No alert
89446cac023ffff,614d6ae3-d5e4-49d9-9e08-e2c8ac57020c,POINT(-95.5473960981997 29.805116736023),431388.64626230032,,,,,No event,No alert
89446c3698bffff,6cf9f886-5c38-42ab-bd72-631fdddeb1c8,POINT(-95.6042795921085 29.9655947534954),398682.44271348516,,,,,No event,No alert
8926d56e56fffff,db3c9e2c-957b-4fd8-8254-c6d9c53fbc3c,POINT(-101.375165755696 35.7075491567828),172564.42733357276,,,,,No event,No alert
89446c11227ffff,0b7ad226-2ad0-46e7-8fbe-6c33592fe684,POINT(-95.0197938163225 29.5036324984486),641492.20772289124,,,,,No event,No alert
89489b74957ffff,a98dd30b-f201-4f4d-9b7d-d2893007a955,POINT(-98.2012230956234 32.2184157313276),296758.31832337234,,,,,No event,No alert
8948b3819b7ffff,240f61be-7715-4222-bab3-11e99209e0b1,POINT(-98.0683383296054 26.1999948287206),258068.4763275923,,,,,No event,No alert
8948c6c5187ffff,d2ca96c2-33d3-4dc2-8bb2-f0d96ce18fce,POINT(-106.316735821904 31.7953042616567),235154.20690085922,,,,,No event,No alert
8926d15132bffff,da5d849a-3644-4280-adf2-9b2e91c9cd68,POINT(-101.915995920352 35.1697212579969),703374.84642342466,,,,,No event,No alert
8926c80e9d7ffff,3f3c3119-994d-4f57-8aad-b33c46cad8b7,POINT(-96.6975822557407 33.1975186625797),488874.6351984319,,,,,No event,No alert
89446c9710bffff,70e4d6ae-927a-462b-95cf-574eb6d88be5,POINT(-95.4601328575868 29.169097789591),607442.31713432,,,,,No event,No alert
89446dd82c7ffff,0266755c-5e3d-4b7e-8a7a-f87e18601e3b,POINT(-95.6596019331882 29.906553475306),406688.09246027371,,,,,No event,No alert
89488b2231bffff,2b1c10a4-eff3-4500-bed7-71f8a714979f,POINT(-102.092301634899 31.9815663566981),194281.11737904642,,,,,No event,No alert
8926cd00333ffff,c546f43e-bbc6-4474-b0f8-e45e13feaa91,POINT(-95.5039179087004 33.7253031121432),393665.97741282184,,,,,No event,No alert
8926c838bc3ffff,3cfed82c-047d-4000-8cc6-6c3e1f98ee48,POINT(-96.60806673809 33.0313846761497),693256.8716325704,,,,,No event,No alert
89446ca8663ffff,8ca71a1d-79c6-448b-8a46-25ff1157e133,POINT(-95.3688654040027 29.6854330704914),158072.84320778534,,,,,No event,No alert
8926caa080fffff,32f9fe7d-ca21-4ade-bba7-1a24cb76a516,POINT(-97.4658844607831 32.9192678869959),1009312.3925690604,,,,,No event,No alert
8926d150663ffff,6d9db891-1b25-4b6d-a6ca-3ca477087e07,POINT(-101.868175184997 35.2136826860127),141148.24602276174,,,,,No event,No alert
89446c242abffff,224369fd-5c8c-4112-9961-7d6b158949bb,POINT(-95.4669527928944 30.1320197367253),419778.548474535,,,,,No event,No alert
89446cb7227ffff,1e66bc0c-939c-4642-9ace-fe09462af404,POINT(-95.6881597900898 29.542549014401),477584.55325575563,,,,,No event,No alert
8926c86999bffff,023f5ff1-74a1-4143-a5f6-b7f0e358c8be,POINT(-97.1839279411793 32.8698844828888),454147.25282260624,,,,,No event,No alert
89446c08283ffff,2611d51d-c6ca-4a6b-a5a7-7e2a45cd1087,POINT(-94.8839339832093 29.7006231500394),706906.19669545454,,,,,No event,No alert
89489a66c27ffff,2f34bf79-cb52-465d-9ad8-0ab49d413aba,POINT(-97.1419200986931 31.5750945998829),117052.46114691737,,,,,No event,No alert
8926d1504a3ffff,241bd05b-8dcf-4706-b9c9-1fca670abbaa,POINT(-101.823302710899 35.2293692461484),199802.31054441273,,,,,No event,No alert
89446c3001bffff,aa6a9a8f-1dd6-4fa6-9ae0-771590d20222,POINT(-95.3656767356406 29.8522275969808),188753.1499116449,,,,,No event,No alert
8926c83b6bbffff,de4f59f8-21c8-43a7-8dd4-e9cfbd4b0b21,POINT(-96.6923806324532 33.1686747605208),451929.97022672551,,,,,No event,No alert
89446cc5c57ffff,6965bfa5-9e09-481a-a29a-0b8456ccb2d9,POINT(-94.9287561134498 29.40869757217),283417.89424890938,,,,,No event,No alert
8926d519323ffff,7a0a0d3e-bf36-446c-920f-4d26b235fa7b,POINT(-101.416089134107 36.2588385640688),212112.95026117947,,,,,No event,No alert
89446c076bbffff,9a797b4f-e595-4fc4-b7dc-4a39d0d86761,POINT(-95.1707980709653 29.6788684698435),142799.92449935552,,,,,No event,No alert
8926cbd8e6fffff,c4226e74-5660-4c33-a960-536e7b67e04b,POINT(-97.3656952516414 32.6622051717854),381851.885653895,,,,,No event,No alert
8926cbc350fffff,1e0dd566-89e3-46a7-9a8b-378bcd9bcf07,POINT(-97.2423298770741 32.6646164482539),231048.81465717993,,,,,No event,No alert
89446d433cfffff,28559629-e2fb-426b-a435-81ed3e4cec7e,POINT(-95.5542768151927 30.3529261297296),626024.51608621585,,,,,No event,No alert
8926caa5863ffff,b3b02133-4bb4-4a7d-b856-090d4ea01eeb,POINT(-97.3907624304643 32.8105275563809),195887.01599867243,,,,,No event,No alert
8948b384587ffff,62972ba9-0820-4e5e-88ba-a8f43c347aa9,POINT(-98.2425776511443 26.2166853697161),165958.93961582071,,,,,No event,No alert
8926cbd9ea7ffff,af5cbcd2-2e11-4a88-b060-7c60467034ea,POINT(-97.4187870543482 32.6687716413486),276769.60589417728,,,,,No event,No alert
8926c2c35dbffff,186c27db-87f8-440a-839d-e77cad39f794,POINT(-100.371255924057 35.9300685901564),262521.40550353483,,,,,No event,No alert
8926c8386a3ffff,4b9df2e3-2eee-43cb-a3f6-d3e0259375bd,POINT(-96.6466269443228 33.1153102138435),678940.92101057433,,,,,No event,No alert
89444d44963ffff,00673d54-908f-4d08-a6af-fbfcb62b5609,POINT(-94.1617728522312 33.1944272914151),376888.35955599032,,,,,No event,No alert
89489a1584fffff,9fc406c9-d348-4156-9fd1-cbc54a5de1ab,POINT(-97.2693874796355 31.1063790550058),220983.45580534462,,,,,No event,No alert
89489a66a3bffff,9c41d2d7-597e-4bee-a06e-c6f30f99e646,POINT(-97.1081861780006 31.6035237490334),161631.78149589032,,,,,No event,No alert
89446ca9027ffff,42b89101-01ec-4f9b-a0ec-904c1de75244,POINT(-95.3332890560516 29.7038668112338),240329.034804239,,,,,No event,No alert
89446cab143ffff,df0f5060-8f1c-49d8-8bc9-3307b2b47897,POINT(-95.3674168985431 29.6562342932475),70020.214903735192,,,,,No event,No alert
8948b386ccfffff,fdcacee9-e18d-4bb2-883b-ba4f29aa7407,POINT(-98.2779524873112 26.2012080559153),279362.68288807047,,,,,No event,No alert
8926c8c74b7ffff,188c0bbd-03d0-4a6b-8402-6d62f17479f8,POINT(-96.9070786437733 33.7052670195785),497508.84301633644,,,,,No event,No alert
8926d1404a7ffff,15862fb0-092a-4e5c-96e9-f992acd40a23,POINT(-101.843605406012 35.06792162752),433527.68323042855,,,,,No event,No alert
89446cae6c7ffff,42b47732-f1cb-44b9-9dd5-0d43f375eca6,POINT(-95.5495626949178 29.7238236812756),173339.93695579711,,,,,No event,No alert
89446caf5cfffff,ee5cb7f2-6ce2-46ff-bbdf-e2ad99f41df9,POINT(-95.5222044546422 29.7314681643254),227880.58279234546,,,,,No event,No alert
8926c86d2dbffff,a5824a25-164c-4c95-9af7-1bec393a380e,POINT(-97.1293621314742 32.8249939611372),257760.42182042581,,,,,No event,No alert
89446c326cfffff,b2ce1e48-1e78-472a-8441-ea6eb8f3dd10,POINT(-95.3722165379587 29.7805746333456),579164.49932753458,,,,,No event,No alert
8948b380953ffff,342e9c3e-5afc-4ea3-ad6b-6dcff77cf943,POINT(-98.1142573332222 26.1929718492573),296681.62699222978,,,,,No event,No alert
89446caf4dbffff,ae22a990-30c6-43c0-a8a8-a03b9db6e062,POINT(-95.4972396430521 29.7123444571022),195605.73342417195,,,,,No event,No alert
8926caa6117ffff,d268e7f9-7703-416c-9bf5-c56c0d1c29a0,POINT(-97.2935648105034 32.9125573150363),666611.25013022614,,,,,No event,No alert
89446c2528fffff,153f9978-b068-471d-8db9-9f791a4dddc8,POINT(-95.3937988351723 30.1276642905815),534814.80551075074,,,,,No event,No alert
89446c8f32bffff,b3d2faba-e9f9-4b6a-9d86-b1c7cca18688,POINT(-95.2377881092873 29.4062486754374),209375.01822250377,,,,,No event,No alert
89446c04017ffff,3dd59fdc-8401-4bee-84dc-0ccfe60622b5,POINT(-95.2254950719985 29.7495974483909),302277.06396308931,,,,,No event,No alert
8926c80db37ffff,375ec7f8-f7c4-43d0-8794-6817d6081e90,POINT(-96.816584570271 33.1216176699479),534680.58912348282,,,,,No event,No alert
8926ce48acfffff,ec7f4f61-a2b1-440d-bbfe-47b4cde3fc6b,POINT(-98.5250474528561 33.9579320699119),230934.04987528172,,,,,No event,No alert
89446c8c643ffff,a09d91ca-16ad-4f28-b351-d0c846e7fb92,POINT(-95.247892393681 29.4108033644),268337.2077716596,,,,,No event,No alert
89446c0241bffff,30545b9f-35f2-4e9b-8a9f-c15921c99338,POINT(-95.1124887898846 29.5668052016441),129612.85242997704,,,,,No event,No alert
8926c86854bffff,35e004e5-2527-4592-aa15-0606c8b3515d,POINT(-97.162017492512 32.9364204942592),1210029.2315197755,,,,,No event,No alert
89446d9023bffff,7bcd6d68-3e0e-4ee4-ab36-81e5b7725b49,POINT(-96.3308396376942 29.8468479752053),486420.39622650424,,,,,No event,No alert
